amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,amount_to_avg,night_transaction,velocity_risk,failed_attempt_risk,channel_WEB,channel_MOBILE,channel_POS
818.61,10,2,0,4.7,975,130,2,2638.89,0,0,0,0.152,0.31009246597396106,0,0.2,0.0,0,0,1
993.41,12,0,0,9.05,645,548,2,2504.28,0,0,0,0.607,0.39652653595606074,0,0.2,0.0,1,0,0
9896.36,7,1,0,16.08,1221,399,2,3467.98,1,0,1,0.145,2.852815525024647,0,0.2,0.2,0,0,1
2224.98,0,3,0,8.16,626,482,3,2232.56,0,0,0,0.506,0.9961585988287757,1,0.3,0.0,1,0,0
2786.18,13,3,0,28.12,319,256,3,1391.5,0,0,1,0.086,2.000847396768402,0,0.3,0.0,0,1,0
377.87,0,0,0,30.31,838,188,3,1814.63,0,0,0,0.461,0.20812059725825194,1,0.3,0.0,0,1,0
1010.98,14,6,1,20.02,1463,1213,4,508.61,0,0,0,0.509,1.983830772551559,0,0.4,0.0,0,0,1
1742.38,9,2,0,24.12,71,608,3,2081.55,0,0,0,0.165,0.8366569830256176,0,0.3,0.0,0,1,0
692.33,16,3,0,22.17,921,1780,1,1435.63,1,0,0,0.404,0.4819125314103144,0,0.1,0.2,0,0,1
5718.72,9,4,0,1.25,1151,1639,1,757.56,0,0,0,0.186,7.538915840539971,0,0.1,0.0,0,0,1
1779.74,18,4,0,33.01,961,539,4,609.91,0,0,0,0.389,2.9132605457432357,0,0.4,0.0,0,1,0
2290.61,0,0,0,51.87,363,2348,3,4180.67,0,0,0,0.182,0.5477739754691308,1,0.3,0.0,1,0,0
1225.27,23,4,0,8.2,337,1275,3,1032.39,0,0,0,0.22,1.1856801401213481,1,0.3,0.0,0,1,0
477.65,14,6,1,49.12,993,362,2,3249.76,0,0,0,0.115,0.1469348706148716,0,0.2,0.0,0,1,0
5152.98,16,1,0,1.65,149,1856,6,2423.44,1,0,1,0.566,2.125431027371269,0,0.6,0.2,0,0,1
6180.48,22,4,0,13.43,1140,1274,2,2486.14,1,0,0,0.096,2.4849747099077657,0,0.2,0.2,0,1,0
376.13,11,1,0,8.79,476,845,5,3351.6,0,0,0,0.388,0.11219053868639266,0,0.5,0.0,0,1,0
3218.35,8,4,0,54.38,934,249,3,3130.68,1,0,1,0.459,1.027675241403975,0,0.3,0.2,0,1,0
347.51,13,2,0,34.99,856,2390,3,921.88,0,0,0,0.249,0.3765494972260749,0,0.3,0.0,1,0,0
778.25,6,4,0,46.55,207,1716,2,822.68,0,0,1,0.401,0.9448450854700855,0,0.2,0.0,0,1,0
1501.38,15,5,1,15.71,359,397,5,1780.6,0,0,0,0.148,0.8427144140098789,0,0.5,0.0,0,1,0
6135.74,11,0,0,63.08,909,907,4,2649.98,0,0,0,0.432,2.314517650076575,0,0.4,0.0,1,0,0
2438.88,8,6,1,37.38,1195,436,2,1344.39,0,0,0,0.136,1.812768044953508,0,0.2,0.0,0,1,0
1194.01,16,2,0,36.11,811,737,4,435.66,0,1,0,0.427,2.7344157926075208,0,0.4,0.0,0,1,0
2405.75,14,5,1,11.97,619,947,2,1750.62,0,0,0,0.348,1.3734428700288877,0,0.2,0.0,1,0,0
5740.1,10,4,0,18.28,188,689,2,3685.9,0,0,0,0.371,1.5568906127098647,0,0.2,0.0,0,1,0
2063.91,13,6,1,38.3,1118,297,4,1369.59,1,0,0,0.089,1.505855142675782,0,0.4,0.2,1,0,0
13292.36,4,4,0,18.55,946,687,3,4014.46,0,0,0,0.477,3.3102957070920893,1,0.3,0.0,0,1,0
2232.78,6,6,1,62.62,247,515,5,886.43,0,0,0,0.163,2.5160068963185833,0,0.5,0.0,0,0,1
3531.46,22,0,0,69.15,1093,1494,2,524.43,2,0,0,0.147,6.721085587042994,0,0.2,0.4,0,1,0
1005.85,20,2,0,26.01,98,2459,1,2024.11,0,0,0,0.054,0.4966890687419449,0,0.1,0.0,0,1,0
829.9,15,6,1,67.77,779,1590,0,1421.36,0,0,0,0.178,0.5834669141426925,0,0.0,0.0,1,0,0
2815.69,14,2,0,61.63,208,1393,5,1203.11,0,0,0,0.203,2.3383993156771394,0,0.5,0.0,0,0,1
891.92,9,1,0,89.48,774,2208,3,1354.97,0,0,0,0.103,0.6577726645869746,0,0.3,0.0,0,1,0
1860.04,3,3,0,13.63,601,888,3,641.77,0,0,0,0.447,2.8937878245717754,1,0.3,0.0,0,1,0
472.85,5,3,0,7.58,46,324,6,1892.14,0,0,0,0.133,0.24977022301573049,1,0.6,0.0,0,1,0
1716.88,8,1,0,3.49,919,2179,5,3550.51,0,0,0,0.342,0.48342254421358805,0,0.5,0.0,1,0,0
1717.32,11,3,0,86.98,502,367,2,937.79,0,0,0,0.259,1.829290895727479,0,0.2,0.0,0,0,1
550.6,3,3,0,45.07,623,487,3,1097.56,0,0,0,0.277,0.5012015729682494,1,0.3,0.0,0,0,1
7226.38,14,5,1,58.65,587,2030,6,884.95,0,0,0,0.198,8.15664540888312,0,0.6,0.0,0,0,1
2296.88,13,2,0,38.07,609,2364,2,958.96,1,0,0,0.284,2.392683028459519,0,0.2,0.2,0,0,1
1934.02,15,4,0,16.98,463,1322,0,1155.44,0,1,0,0.261,1.672391131403272,0,0.0,0.0,0,0,1
2023.72,18,5,1,56.68,1429,987,3,782.21,0,0,1,0.085,2.5838791639534735,0,0.3,0.0,0,1,0
1009.11,10,6,1,57.21,417,1448,4,958.15,1,0,0,0.367,1.0520877860605744,0,0.4,0.2,0,1,0
3681.36,7,4,0,35.62,220,2201,4,1994.8,1,0,0,0.161,1.8445535624812106,0,0.4,0.2,0,0,1
3024.54,13,2,0,9.07,744,448,3,4143.4,0,0,0,0.086,0.7297895955988805,0,0.3,0.0,1,0,0
208.05,16,5,1,27.81,1331,1002,2,608.0,0,0,1,0.248,0.34162561576354683,0,0.2,0.0,1,0,0
39887.71,2,3,0,12.92,922,2036,1,1107.04,1,0,0,0.115,35.998438684524025,1,0.1,0.2,0,0,1
6762.01,4,1,0,30.21,1498,638,7,1690.78,0,0,0,0.338,3.9969795127025973,1,0.7,0.0,0,0,1
1644.09,12,2,0,76.29,1473,509,2,1559.5,0,0,0,0.494,1.053566164690804,0,0.2,0.0,1,0,0
585.99,19,6,1,15.12,269,416,3,1445.8,0,0,0,0.22,0.40502488249930885,0,0.3,0.0,1,0,0
2061.72,9,4,0,27.93,828,359,3,764.21,0,0,0,0.164,2.694319206492335,0,0.3,0.0,1,0,0
9655.81,2,1,0,64.44,556,509,1,1462.02,0,0,0,0.098,6.599916610846058,1,0.1,0.0,0,1,0
1944.59,19,2,0,34.85,875,2201,3,1128.16,0,0,0,0.48,1.7221562931736865,0,0.3,0.0,0,1,0
4575.73,7,3,0,32.08,1494,323,2,950.96,0,0,0,0.102,4.806641035337619,0,0.2,0.0,1,0,0
723.6,6,2,0,17.19,776,1134,4,1188.9,0,0,0,0.265,0.6081183292713673,0,0.4,0.0,0,0,1
586.23,23,2,0,37.98,482,543,0,1427.93,0,0,0,0.095,0.41025802523566585,1,0.0,0.0,1,0,0
7371.18,21,4,0,86.32,906,2091,2,2629.91,0,0,0,0.335,2.8017606075464387,0,0.2,0.0,0,0,1
1736.13,22,0,0,59.29,1281,2114,5,895.96,0,0,1,0.28,1.9355712629325723,0,0.5,0.0,1,0,0
1458.75,12,1,0,5.37,1085,1202,5,1474.68,1,0,0,0.418,0.9885273229968556,0,0.5,0.2,1,0,0
209.6,5,1,0,43.82,268,2443,2,1089.12,1,0,0,0.524,0.19227241037683926,1,0.2,0.2,0,0,1
10145.08,23,5,1,77.54,1376,2442,1,1491.93,1,0,1,0.076,6.795415726122457,1,0.1,0.2,0,0,1
2449.41,9,6,1,21.36,180,1614,3,750.21,1,0,0,0.329,3.260619533818772,0,0.3,0.2,0,1,0
281.94,13,6,1,59.5,101,1235,2,1138.86,1,0,0,0.334,0.24734616531854792,0,0.2,0.2,1,0,0
2487.19,16,6,1,3.68,1162,2223,2,622.81,1,0,0,0.165,3.9870954296981456,0,0.2,0.2,1,0,0
884.26,4,5,1,7.01,1010,445,2,1518.3,0,0,0,0.422,0.5820180346212072,1,0.2,0.0,1,0,0
11597.44,15,5,1,25.59,731,1014,2,1115.11,0,0,0,0.074,10.390947128867229,0,0.2,0.0,1,0,0
322.61,10,0,0,17.78,645,1832,2,1053.43,0,0,0,0.423,0.30595677285357964,0,0.2,0.0,0,0,1
3610.85,11,1,0,39.83,1400,567,1,1143.5,1,0,0,0.178,3.154958497160332,0,0.1,0.2,0,0,1
4640.12,10,4,0,35.27,74,1922,1,590.37,1,0,0,0.436,7.8463905845748005,0,0.1,0.2,0,0,1
1738.81,3,2,0,29.0,133,551,4,2028.32,0,0,0,0.293,0.8568436717718251,1,0.4,0.0,0,1,0
1070.8,11,0,0,28.19,117,183,3,1273.69,0,0,0,0.561,0.8400473840698522,0,0.3,0.0,1,0,0
1017.93,12,2,0,64.14,1092,2376,5,1235.63,0,0,0,0.417,0.8231483952354381,0,0.5,0.0,0,0,1
1972.29,23,3,0,60.36,550,1317,4,1117.88,0,0,0,0.328,1.76273595023595,1,0.4,0.0,0,0,1
1409.05,5,0,0,2.64,992,303,2,1262.71,0,0,0,0.35,1.1150105641325936,1,0.2,0.0,0,0,1
1531.66,15,1,0,6.45,115,415,3,213.24,0,0,0,0.552,7.149271844660194,0,0.3,0.0,0,0,1
2571.8,7,3,0,55.92,369,265,3,2198.09,0,0,0,0.121,1.1694837410019598,0,0.3,0.0,0,1,0
1270.58,7,1,0,60.6,1037,373,5,1159.81,0,1,0,0.336,1.0945632790896012,0,0.5,0.0,1,0,0
13540.13,12,3,0,65.8,391,122,3,6056.63,2,0,1,0.371,2.235219054316622,0,0.3,0.4,0,0,1
4024.04,3,2,0,37.69,109,128,1,749.6,0,0,0,0.207,5.361097788435917,1,0.1,0.0,1,0,0
6913.1,12,6,1,33.76,1037,837,2,1908.21,0,1,0,0.407,3.620921742500825,0,0.2,0.0,0,0,1
1452.28,21,5,1,72.64,481,624,1,986.28,1,1,0,0.158,1.470991005591119,0,0.1,0.2,0,1,0
4518.53,4,2,0,36.1,445,2479,1,1321.72,0,0,0,0.285,3.4160895730010883,1,0.1,0.0,0,0,1
749.99,8,6,1,6.23,313,2129,5,5615.59,0,0,1,0.405,0.1335311995356613,0,0.5,0.0,0,0,1
731.25,22,5,1,17.6,958,956,1,6601.71,0,0,0,0.324,0.11074997993248227,0,0.1,0.0,0,1,0
5243.71,19,5,1,9.77,1156,1328,3,2162.2,0,0,0,0.061,2.424052329881657,0,0.3,0.0,1,0,0
722.21,16,1,0,32.55,175,1127,3,4630.33,1,0,1,0.586,0.15594008632509454,0,0.3,0.2,0,1,0
659.79,17,6,1,10.41,1262,1986,6,816.8,0,0,0,0.16,0.8067865003668379,0,0.6,0.0,0,1,0
1315.86,16,6,1,25.72,675,2452,4,1780.03,0,0,0,0.11,0.7388196717629686,0,0.4,0.0,1,0,0
1064.82,18,4,0,26.5,235,1165,6,2481.34,0,0,0,0.102,0.42895816044538615,0,0.6,0.0,0,1,0
4265.94,9,3,0,19.69,533,408,2,1967.29,0,0,0,0.394,2.167333065757586,0,0.2,0.0,0,1,0
428.98,0,2,0,22.05,1005,100,5,1045.9,0,0,0,0.203,0.4097621549336135,1,0.5,0.0,0,1,0
645.83,10,0,0,23.19,534,2255,2,3875.38,1,0,0,0.312,0.16660647304959783,0,0.2,0.2,0,0,1
1262.87,16,1,0,13.56,317,463,3,939.03,0,0,0,0.183,1.3434358477920916,0,0.3,0.0,0,0,1
532.38,11,5,1,14.02,1389,544,1,1305.69,0,0,0,0.564,0.4074263979979949,0,0.1,0.0,0,1,0
2526.8,8,5,1,2.64,127,1246,5,1079.52,0,0,0,0.446,2.338503683411691,0,0.5,0.0,0,0,1
1161.04,0,1,0,49.11,364,2495,1,2077.72,0,0,1,0.158,0.5585360221674878,1,0.1,0.0,0,1,0
10347.74,11,3,0,32.69,1380,1284,3,2030.83,0,0,0,0.069,5.092817804639168,0,0.3,0.0,0,0,1
1592.62,16,1,0,59.15,27,1439,4,567.24,1,0,0,0.229,2.802724201041813,0,0.4,0.2,1,0,0
7920.68,0,0,0,24.88,549,735,4,2322.71,0,0,0,0.205,3.408635328849125,1,0.4,0.0,0,0,1
4239.14,17,4,0,62.56,1322,443,4,1131.93,0,0,0,0.416,3.741749269593002,0,0.4,0.0,0,0,1
560.73,10,3,0,4.35,939,2210,6,7261.32,0,0,0,0.212,0.07721086374602056,0,0.6,0.0,0,0,1
763.5,19,0,0,30.57,1033,936,1,1074.18,0,0,0,0.108,0.710113655387935,0,0.1,0.0,0,0,1
2452.82,16,1,0,7.33,1042,393,3,495.37,1,0,0,0.384,4.941515401817193,0,0.3,0.2,0,1,0
2064.7,11,3,0,48.52,336,1563,6,373.66,2,0,0,0.053,5.510863182618907,0,0.6,0.4,1,0,0
4143.04,5,2,0,20.36,766,2389,5,1807.66,1,0,0,0.313,2.2906682295179857,1,0.5,0.2,1,0,0
2324.47,3,4,0,12.46,643,1074,1,1338.86,1,0,0,0.307,1.7348603585449225,1,0.1,0.2,0,0,1
613.96,19,3,0,48.94,351,584,6,1459.19,0,0,1,0.166,0.420465829789274,0,0.6,0.0,1,0,0
7408.2,17,6,1,3.88,464,103,6,794.75,2,1,0,0.156,9.30970782280867,0,0.6,0.4,1,0,0
1365.32,20,6,1,52.47,1320,1459,5,2490.41,2,1,1,0.149,0.5480109656780698,0,0.5,0.4,1,0,0
2386.08,20,3,0,45.27,1217,1892,1,1449.08,2,1,0,0.255,1.6454816285998015,0,0.1,0.4,0,0,1
256.45,15,1,0,44.15,563,194,5,1752.51,1,0,0,0.528,0.14624952238652758,0,0.5,0.2,0,0,1
7466.12,15,5,1,5.5,580,404,3,1099.23,0,0,0,0.308,6.785962935022677,0,0.3,0.0,0,0,1
5738.85,1,3,0,2.87,1025,553,6,1071.8,0,0,0,0.124,5.349412751677853,1,0.6,0.0,0,1,0
2381.49,21,0,0,33.26,861,934,2,1904.71,1,0,1,0.555,1.2496602316197112,0,0.2,0.2,0,0,1
6694.45,22,2,0,43.12,1287,366,3,701.53,0,0,0,0.312,9.529059257255918,0,0.3,0.0,0,1,0
1442.37,10,1,0,68.67,830,1320,4,1051.51,0,0,1,0.294,1.370409782329859,0,0.4,0.0,0,1,0
6165.49,10,4,0,13.78,1118,2152,2,1980.2,1,0,0,0.291,3.1119977791237634,0,0.2,0.2,0,1,0
6522.21,9,0,0,5.05,741,298,1,1346.47,0,0,0,0.287,4.840337818281669,0,0.1,0.0,1,0,0
1090.45,10,5,1,60.84,804,2491,5,8817.37,1,0,0,0.257,0.12365663949233248,0,0.5,0.2,0,1,0
784.22,3,3,0,24.81,203,703,7,1381.42,1,1,0,0.379,0.5672805659640341,1,0.7,0.2,1,0,0
9015.42,14,3,0,72.58,1352,414,3,3446.52,1,0,0,0.52,2.6150450178679168,0,0.3,0.2,0,1,0
603.79,21,3,0,16.03,813,2415,3,1208.4,0,0,0,0.327,0.49924756077393745,0,0.3,0.0,1,0,0
2123.71,19,6,1,10.03,1203,143,6,2684.88,1,0,0,0.326,0.7906942975858936,0,0.6,0.2,1,0,0
534.36,18,6,1,2.1,405,1625,1,1241.06,0,0,1,0.489,0.4302207622820154,0,0.1,0.0,1,0,0
3946.91,23,5,1,48.98,22,1223,4,1709.43,1,0,0,0.022,2.307554240746479,1,0.4,0.2,0,0,1
7775.77,17,6,1,38.64,278,355,2,2366.01,0,0,0,0.17,3.2850600546681257,0,0.2,0.0,0,0,1
5100.03,19,2,0,16.3,1428,200,1,1380.08,0,0,0,0.345,3.692783908245721,0,0.1,0.0,1,0,0
1647.27,10,5,1,71.23,746,2315,0,3167.66,0,0,0,0.102,0.5198632860578288,0,0.0,0.0,1,0,0
887.41,14,6,1,46.79,404,708,2,1637.25,0,0,0,0.167,0.5416816725164046,0,0.2,0.0,0,0,1
1546.46,18,1,0,0.78,1365,1371,2,7200.0,2,0,0,0.094,0.21475628384946535,0,0.2,0.4,0,1,0
1041.16,1,0,0,36.8,863,1936,5,1338.3,0,0,0,0.368,0.7773911744941389,1,0.5,0.0,0,1,0
631.87,11,5,1,67.46,636,43,4,1565.78,0,0,0,0.274,0.4032921022734526,0,0.4,0.0,0,0,1
2070.34,15,1,0,75.6,1108,2375,2,1529.7,0,0,0,0.31,1.3525445874436532,0,0.2,0.0,1,0,0
19125.59,5,6,1,5.53,1443,527,0,1582.74,0,0,0,0.245,12.076218318663416,1,0.0,0.0,0,1,0
1951.24,14,6,1,35.8,929,1295,1,2013.58,0,0,0,0.231,0.9685592034071618,0,0.1,0.0,0,1,0
316.65,15,0,0,61.0,1034,1793,2,713.29,1,0,0,0.026,0.4433073401559591,0,0.2,0.2,1,0,0
1057.91,21,6,1,79.3,917,390,6,1130.88,0,0,0,0.114,0.9346485493161819,0,0.6,0.0,1,0,0
12042.93,4,6,1,32.33,877,853,3,1272.31,0,0,0,0.188,9.457971742937698,1,0.3,0.0,0,0,1
663.29,4,6,1,19.6,507,948,3,513.7,0,1,0,0.179,1.2886924421993393,1,0.3,0.0,0,0,1
973.59,19,2,0,45.26,498,490,1,4164.83,1,0,0,0.298,0.23370852867255745,0,0.1,0.2,0,1,0
2143.48,19,1,0,9.98,542,2197,3,1410.75,1,1,0,0.137,1.51831414910572,0,0.3,0.2,0,0,1
976.97,0,1,0,26.25,1358,953,3,1333.83,0,0,0,0.051,0.7319059355873033,1,0.3,0.0,0,1,0
1338.57,20,6,1,43.77,1169,620,6,1571.14,1,0,0,0.102,0.8514318063276807,0,0.6,0.2,0,1,0
5203.96,19,5,1,49.26,471,1590,7,4243.79,0,0,0,0.094,1.2259640641822094,0,0.7,0.0,1,0,0
7007.38,13,4,0,35.48,148,166,5,572.67,0,0,0,0.109,12.215001656004324,0,0.5,0.0,0,0,1
2882.78,0,0,0,32.34,318,1884,2,976.79,0,0,0,0.615,2.9482608740118024,1,0.2,0.0,0,1,0
1494.32,19,2,0,40.96,851,869,4,1136.8,0,0,0,0.254,1.3133415362981191,0,0.4,0.0,1,0,0
9004.97,2,4,0,48.31,175,2350,5,1097.88,0,0,0,0.253,8.194680037856726,1,0.5,0.0,0,1,0
2877.33,12,6,1,61.77,1115,525,1,4230.46,1,0,0,0.376,0.6799851587868017,0,0.1,0.2,0,1,0
2836.1,20,6,1,48.52,2,1290,1,867.29,0,0,0,0.582,3.2663050363357864,0,0.1,0.0,0,0,1
2680.98,3,0,0,18.45,1331,433,0,3164.33,1,0,0,0.264,0.8469827790467345,1,0.0,0.2,0,0,1
1541.1,4,1,0,51.33,1195,1610,2,1231.41,2,0,0,0.182,1.2504767082383297,1,0.2,0.4,0,1,0
1923.45,11,1,0,51.37,566,1656,2,1241.02,1,0,0,0.268,1.548646559636721,0,0.2,0.2,0,1,0
928.29,18,5,1,19.11,876,1031,2,850.74,0,0,0,0.373,1.0898748444360955,0,0.2,0.0,1,0,0
3031.97,22,0,0,13.64,566,1704,1,849.73,0,0,0,0.191,3.5639627143747132,0,0.1,0.0,0,0,1
231.64,17,2,0,42.11,1360,270,2,1098.12,3,1,0,0.114,0.21075041851663148,0,0.2,0.6,0,0,1
4389.74,22,4,0,23.37,108,1863,3,908.11,0,0,0,0.483,4.828612599135417,0,0.3,0.0,0,0,1
6759.21,12,0,0,46.37,1312,360,5,1175.66,0,1,0,0.329,5.7444036510121865,0,0.5,0.0,1,0,0
3442.94,1,2,0,35.36,63,653,3,2202.79,0,0,0,0.386,1.562281342596164,1,0.3,0.0,0,0,1
818.8,0,0,0,50.24,202,1068,4,977.64,1,0,0,0.113,0.8366712989454753,1,0.4,0.2,0,1,0
607.81,13,4,0,60.36,924,1863,3,804.72,0,0,0,0.43,0.7543687633421039,0,0.3,0.0,0,0,1
2660.38,19,1,0,18.05,1323,2034,6,3617.19,0,0,0,0.156,0.7352792418308602,0,0.6,0.0,0,1,0
2471.77,7,0,0,16.21,1317,1016,1,2329.12,0,0,0,0.328,1.060790860556538,0,0.1,0.0,1,0,0
2972.74,0,1,0,57.53,334,1267,2,943.17,1,0,0,0.392,3.148521982270142,1,0.2,0.2,1,0,0
748.91,10,4,0,35.18,1134,82,4,817.11,0,0,0,0.069,0.9154147975211157,0,0.4,0.0,0,0,1
254.79,18,0,0,9.86,1437,405,4,633.4,0,1,0,0.08,0.40162358133669607,0,0.4,0.0,0,1,0
1377.1,13,5,1,33.26,239,35,1,292.66,0,0,0,0.25,4.689436763604167,0,0.1,0.0,1,0,0
2966.83,2,4,0,3.32,429,2141,3,713.1,0,1,0,0.137,4.154642206973813,1,0.3,0.0,0,0,1
8805.34,7,6,1,8.46,875,1001,6,850.94,0,0,0,0.284,10.335633964833203,0,0.6,0.0,0,1,0
639.7,22,2,0,51.38,218,880,4,489.89,0,0,0,0.427,1.3031432703864412,0,0.4,0.0,0,1,0
4763.57,15,0,0,22.65,949,806,5,5300.02,1,0,0,0.122,0.8986138516738287,0,0.5,0.2,0,0,1
2203.63,20,3,0,25.82,534,200,2,566.07,0,0,1,0.305,3.885992910928104,0,0.2,0.0,0,1,0
642.9,15,1,0,8.31,1037,782,3,2239.69,0,0,0,0.19,0.28692054679585305,0,0.3,0.0,0,1,0
532.99,6,5,1,3.74,1253,1941,1,1675.96,0,0,0,0.347,0.31783107527907645,0,0.1,0.0,0,0,1
588.18,5,5,1,4.15,371,1756,4,3834.63,0,0,0,0.829,0.15334638638241957,1,0.4,0.0,1,0,0
535.13,8,0,0,19.4,741,2272,3,3752.76,0,0,0,0.054,0.14255839478283108,0,0.3,0.0,0,0,1
348.32,16,5,1,65.22,892,1707,3,1214.78,0,0,0,0.114,0.2864992021582852,0,0.3,0.0,0,0,1
3578.12,7,1,0,37.3,1465,2080,4,1974.87,2,1,0,0.429,1.810908612408711,0,0.4,0.4,1,0,0
3286.5,7,2,0,54.11,1161,1207,3,336.01,1,0,0,0.516,9.751936144328061,0,0.3,0.2,0,1,0
1488.47,14,5,1,10.02,466,1932,2,2477.59,0,0,1,0.326,0.600530947030368,0,0.2,0.0,0,0,1
845.87,23,5,1,33.91,1379,785,2,1566.48,0,0,0,0.115,0.5396368693699441,1,0.2,0.0,0,1,0
668.16,19,3,0,0.47,948,31,2,2405.34,0,1,0,0.391,0.2776664976686586,0,0.2,0.0,0,0,1
1548.11,16,2,0,13.02,607,325,3,379.3,0,0,0,0.065,4.070759926373915,0,0.3,0.0,0,0,1
1734.86,16,1,0,6.44,1059,1911,3,1455.56,1,0,1,0.087,1.1910666227275224,0,0.3,0.2,0,0,1
2222.3,14,3,0,33.46,253,1910,4,4109.71,0,1,0,0.268,0.5406122056773648,0,0.4,0.0,1,0,0
3518.84,9,1,0,12.03,814,1123,5,893.43,0,0,1,0.507,3.9341703654841633,0,0.5,0.0,1,0,0
527.55,17,4,0,43.86,139,1415,4,1611.67,1,0,0,0.35,0.327128302752578,0,0.4,0.2,0,1,0
5065.23,14,3,0,32.65,41,280,1,724.56,0,0,0,0.118,6.981131815425327,0,0.1,0.0,1,0,0
2788.49,22,1,0,24.9,972,1570,5,377.68,0,0,0,0.173,7.363710784831519,0,0.5,0.0,1,0,0
474.91,11,1,0,65.01,664,377,5,2632.63,0,1,0,0.331,0.18032525449664533,0,0.5,0.0,0,1,0
1452.49,6,1,0,31.55,1014,717,4,6413.34,1,0,0,0.44,0.22644418599575325,0,0.4,0.2,0,0,1
2490.48,9,6,1,23.65,684,1297,3,1050.71,0,0,0,0.034,2.368029209572981,0,0.3,0.0,1,0,0
6179.76,8,1,0,42.68,249,2174,6,2946.2,0,0,0,0.52,2.096824104234528,0,0.6,0.0,1,0,0
703.49,18,2,0,2.9,818,388,4,6930.54,0,0,0,0.036,0.10149115492372547,0,0.4,0.0,1,0,0
990.5,20,6,1,39.7,434,2396,5,1616.41,0,0,0,0.101,0.6123988351747547,0,0.5,0.0,0,1,0
2608.88,8,1,0,8.23,268,373,0,1626.57,0,0,0,0.227,1.6029295206964986,0,0.0,0.0,1,0,0
777.9,19,4,0,49.62,1374,2421,4,2034.83,0,0,0,0.114,0.38210459615979725,0,0.4,0.0,0,0,1
8358.82,7,2,0,23.41,1056,1642,5,1187.22,1,0,0,0.334,7.034741041221322,0,0.5,0.2,0,0,1
3885.98,18,1,0,21.48,745,996,1,1959.13,0,0,0,0.17,1.9825113640421808,0,0.1,0.0,0,0,1
14586.26,5,0,0,10.01,541,2075,1,2347.08,0,0,0,0.682,6.211994480596913,1,0.1,0.0,0,1,0
1839.44,15,0,0,9.37,307,1127,3,1490.86,0,0,0,0.163,1.2329843282881774,0,0.3,0.0,1,0,0
1728.33,7,0,0,67.14,609,1482,3,589.65,0,0,0,0.206,2.92614915770761,0,0.3,0.0,1,0,0
678.94,8,0,0,15.38,1107,1153,3,227.9,0,0,0,0.46,2.96609873307121,0,0.3,0.0,0,1,0
9077.28,1,4,0,57.55,1477,36,4,2360.83,0,0,1,0.342,3.8433248794367083,1,0.4,0.0,0,0,1
344.94,4,5,1,9.42,574,2051,5,1946.05,0,0,0,0.423,0.17716031945764105,1,0.5,0.0,0,0,1
1418.23,20,3,0,1.53,1150,1865,5,1233.52,0,0,0,0.243,1.1488108738619058,0,0.5,0.0,1,0,0
4833.39,9,1,0,1.54,1317,1849,5,1344.56,1,0,0,0.302,3.5921029162579154,0,0.5,0.2,0,0,1
977.52,9,4,0,54.37,160,993,3,2076.67,0,0,1,0.24,0.47048857614539363,0,0.3,0.0,1,0,0
557.03,11,4,0,7.48,704,1498,2,6950.49,0,0,0,0.06,0.0801310222700457,0,0.2,0.0,1,0,0
1339.13,23,1,0,28.88,1357,1205,1,422.91,0,0,0,0.092,3.158996013304711,1,0.1,0.0,0,0,1
2103.52,15,6,1,21.05,779,1668,2,507.74,0,1,0,0.59,4.134764319691787,0,0.2,0.0,0,1,0
335.09,14,4,0,35.76,927,1191,6,2265.1,0,0,0,0.313,0.14787079122721855,0,0.6,0.0,0,1,0
2843.95,17,0,0,30.87,1453,1134,4,2423.48,0,0,0,0.373,1.1730144195868804,0,0.4,0.0,1,0,0
5127.93,23,6,1,4.56,493,2431,5,2421.62,1,0,0,0.196,2.116687718255443,1,0.5,0.2,0,1,0
1251.73,4,6,1,20.14,702,2375,2,2567.88,0,0,0,0.138,0.48726682445267977,1,0.2,0.0,1,0,0
3359.45,23,4,0,3.24,147,1237,2,1149.7,0,0,0,0.119,2.919483792474146,1,0.2,0.0,0,1,0
598.85,10,6,1,38.15,1151,1352,0,1399.49,1,0,0,0.173,0.4276003398810416,0,0.0,0.2,1,0,0
422.07,10,1,0,31.0,529,32,0,1241.82,0,0,0,0.358,0.3396067008899117,0,0.0,0.0,0,1,0
2277.26,2,5,1,29.67,1416,613,2,839.57,1,0,1,0.18,2.7091854336938033,1,0.2,0.2,0,0,1
1462.45,3,5,1,45.34,709,2297,5,2063.67,0,1,0,0.231,0.7083214266686686,1,0.5,0.0,1,0,0
6011.99,18,0,0,37.37,830,1686,6,1542.45,1,0,0,0.263,3.895163432569892,0,0.6,0.2,0,0,1
1499.59,3,2,0,63.56,503,1470,1,1442.12,0,0,0,0.206,1.0391304950385276,1,0.1,0.0,0,1,0
732.82,2,6,1,12.81,294,1975,7,1630.21,0,0,0,0.594,0.4492493302517763,1,0.7,0.0,0,1,0
7495.13,12,5,1,59.11,1265,820,5,6350.08,1,0,0,0.215,1.180134717244941,0,0.5,0.2,0,1,0
2794.62,23,6,1,40.32,128,89,4,1420.57,0,0,0,0.307,1.9658687226095093,1,0.4,0.0,1,0,0
1600.29,5,2,0,1.02,1326,81,3,941.28,1,0,1,0.059,1.6983168484951394,1,0.3,0.2,0,1,0
